Code,Product,Quantity on Hand,Reserved,Available
00765,Emina Bare With Me Mineral Compact Powder 01 Fair 14 gr (Pc(s)),9.0,0.0,9.0
00766,Emina Bare With Me Mineral Compact Powder 02 Light Beige 14 gr (Pc(s)),6.0,0.0,6.0
00767,Emina Bare With Me Mineral Compact Powder 03 Amber 14 gr (Pc(s)),20.0,0.0,20.0
00768,Emina Bare With Me Mineral Compact Powder 04 Ebony 14 gr (Pc(s)),12.0,0.0,12.0
00769,Emina Bare With Me Mineral Loose Powder 01 Fair 8 gr (Pcs)),10.0,0.0,10.0
00770,Emina Bare With Me Mineral Loose Powder 02 Light Beige 8 gr (Pcs)),1.0,0.0,1.0
00771,Emina Bare With Me Mineral Loose Powder 03 Amber 8 gr (Pcs)),1.0,0.0,1.0
00772,Emina Bare With Me Mineral Loose Powder 04 Ebony 8 gr (Pcs)),11.0,0.0,11.0
00773,Emina Beauty Bliss BB Cream Light 20 ml (Pc(s)),107.0,0.0,107.0
00774,Emina Beauty Bliss BB Cream Natural 20 ml (Pc(s)),112.0,0.0,112.0
00775,Emina Cheek Lit Cream Blush Pink 10 ml (Pc(s)),78.0,0.0,78.0
00776,Emina Cheek Lit Cream Blush Peach 10 ml (Pc(s)),118.0,0.0,118.0
00777,Emina Cheek Lit Pressed Blush Bittersweet 3.5 gr (Pc(s)),5.0,0.0,5.0
00778,Emina Cheek Lit Pressed Blush Cherry Blossoms 3.5 gr (Pc(s)),6.0,0.0,6.0
00779,Emina Cheek Lit Pressed Blush Cotton Candy 3.5 gr (Pc(s)),5.0,0.0,5.0
00780,Emina Cheek Lit Pressed Blush Marshmallow Lady 3.5 gr (Pc(s)),10.0,0.0,10.0
00781,Emina Cheek Lit Pressed Blush Sugarcane 3.5 gr (Pc(s)),6.0,0.0,6.0
00782,Emina Cheek Lit Pressed Blush Violet Berry 3.5 gr (Pc(s)),7.0,0.0,7.0
00783,Emina City Chic CC Cake Meringue 12 gr (Pc(s)),137.0,0.0,137.0
00784,Emina City Chic CC Cake Peach 12 gr (Pc(s)),13.0,0.0,13.0
00785,Emina City Chic CC Cake Butterscotch 12 gr (Pc(s)),305.0,0.0,305.0
00786,Emina City Chic CC Cake Latte 12 gr (Pc(s)),20.0,0.0,20.0
00787,Emina Creme de la Creme Lipstick 01 Mandy's Pink 3.8 gr (Pc(s)),7.0,0.0,7.0
00788,Emina crème de la crème Lipstick 02 Emma's Nude 3.8 gr (Pc(s)),14.0,0.0,14.0
00789,Emina crème de la crème Lipstick 03 Emily's Peach 3.8 gr (Pc(s)),15.0,0.0,15.0
00790,Emina crème de la crème Lipstick 04 Sophie's Orange 3.8 gr (Pc(s)),26.0,0.0,26.0
00791,Emina crème de la crème Lipstick 05 Charlotte's Red 3.8 gr (Pc(s)),15.0,0.0,15.0
00792,Emina crème de la crème Lipstick 06 Chloe's Fuchsia 3.8 gr (Pc(s)),42.0,0.0,42.0
00793,Emina Liquid Lip Shine Cerise Red 4.5 ml (Pc(s)),17.0,0.0,17.0
00794,Emina Liquid Lip Shine Wineberry 4.5 ml (Pc(s)),23.0,0.0,23.0
00795,Emina Liquid Lip Shine Carnation Pink 4.5 ml (Pc(s)),14.0,0.0,14.0
00796,Emina Liquid Lip Shine Buttery Nude 4.5 ml (Pc(s)),17.0,0.0,17.0
00797,Emina My Favourite Things Lip Color Balm 01 Shopaholic Queen 2.5 gr (Pc(s)),324.0,0.0,324.0
00798,Emina My Favourite Things Lip Color Balm 02 Library Queen 2.5 gr (Pc(s)),695.0,0.0,695.0
00799,Emina My Favourite Things Lip Color Balm 03 Picnic Queen 2.5 gr (Pc(s)),139.0,0.0,139.0
00800,Emina My Favourite Things Lip Color Balm 04 Summer Queen 2.5 gr (Pc(s)),143.0,0.0,143.0
00801,Emina My Favourite Things Lip Color Balm 05 Dancing Queen 2.5 gr (Pc(s)),204.0,0.0,204.0
00802,Emina My Favourite Things Lip Color Balm 06 Socialite Queen 2.5 gr (Pc(s)),341.0,0.0,341.0
00807,Emina Oh So Kissable Lipstick 05 Cherry Pie 3.4 gr (Pc(s)),2.0,0.0,2.0
00809,Emina Pop Rouge Pressed Eye Shadow Purple 3.3 gr (Pc(s)),44.0,0.0,44.0
00810,Emina Pop Rouge Pressed Eye Shadow Blue 3.3 gr (Pc(s)),40.0,0.0,40.0
00811,Emina Pop Rouge Pressed Eye Shadow Gelato 3.3 gr (Pc(s)),8.0,0.0,8.0
00812,Emina Pop Rouge Pressed Eye Shadow Romantic 3.3 gr (Pc(s)),15.0,0.0,15.0
00813,Emina Pop Rouge Pressed Eye Shadow Colorful 3.3 gr (Pc(s)),12.0,0.0,12.0
00814,Emina Pop Rouge Pressed Eye Shadow Nude 3.3 gr (Pc(s)),6.0,0.0,6.0
00816,Emina Eye Do! Pencil Eye Liner Brown 1 gr (Pc(s)),13.0,0.0,13.0
00817,Emina Eye Do! Pencil Eye Liner Blue 1 gr (Pc(s)),32.0,0.0,32.0
00818,Emina Eye Do! Pencil Eye Liner Purple 1 gr (Pc(s)),23.0,0.0,23.0
00819,Emina Eye Do! Pencil Eye Liner Gold 1 gr (Pc(s)),27.0,0.0,27.0
00820,Emina Agent of Brow Black 1.2 gr (Pc(s)),16.0,0.0,16.0
00822,Emina Star Lash Aqua Mascara 5 gr (Pc(s)),4.0,0.0,4.0
00823,Emina Shower Gel Daisy 100 ml (Pc(s)),31.0,0.0,31.0
00824,Emina Double Agent Eyebrow Black 0.3 gr (Pc(s)),14.0,0.0,14.0
00825,Emina Double Agent Eyebrow Brown 0.3 gr (Pc(s)),9.0,0.0,9.0
00826,Emina Double The Moist Face Toner 50 ml (Pc(s)),2.0,0.0,2.0
00827,Emina Eye Do! Crayon Pour Les Yeux Black 0.2 gr (Pc(s)),2.0,0.0,2.0
00828,Emina Eye Do! Crayon Pour Les Yeux Brown 0.2 gr (Pc(s)),24.0,0.0,24.0
00829,Emina Eye Do! Crayon Pour Les Yeux Deep Purple 0.2 gr (Pc(s)),61.0,0.0,61.0
00833,Emina Once Upon a Time Lipstick 01 Carousel 3.8 gr (Pc(s)),11.0,0.0,11.0
00834,Emina Once Upon a Time Lipstick 02 Fairy 3.8 gr (Pc(s)),6.0,0.0,6.0
00835,Emina Once Upon a Time Lipstick 03 Periwinkle 3.8 gr (Pc(s)),4.0,0.0,4.0
00836,Emina Once Upon a Time Lipstick 04 Sunset 3.8 gr (Pc(s)),21.0,0.0,21.0
00876,Wardah Refill Exclusive Two Way Cake 01 Light Beige 12 gr (pc(s)),33.0,0.0,33.0
00877,Wardah Refill Exclusive Two Way Cake 02 Sheer Pink 12 gr (Pc(s)),26.0,0.0,26.0
00878,Wardah Refill Exclusive Two Way Cake 03 Sandy Beige 12 gr (Pc(s)),39.0,0.0,39.0
00879,Wardah Refill Exclusive Two Way Cake 04 Natural 12 gr (pc(s)),36.0,0.0,36.0
00880,Wardah Refill Exclusive Two Way Cake 05 Coffee Beige 12 gr (Pc(s)),25.0,0.0,25.0
00881,Wardah Exclusive Two Way Cake 01 Light Beige 12 gr (pc(s)),107.0,0.0,107.0
00882,Wardah Exclusive Two Way Cake 02 Sheer Pink 12 gr (pc(s)),135.0,0.0,135.0
00883,Wardah Exclusive Two Way Cake 03 Sandy Beige 12 gr (pc(s)),76.0,0.0,76.0
00884,Wardah Exclusive Two Way Cake 04 Natural 12 gr (pc(s)),68.0,0.0,68.0
00885,Wardah Exclusive Two Way Cake 05 Coffee Beige 12 gr (pc(s)),33.0,0.0,33.0
00886,MAKE OVER Perfect Cover TWC 01 Lace 12 g (Pc(s)),6.0,0.0,6.0
00887,MAKE OVER Perfect Cover TWC 02 Coral 12 g (Pc(s)),5.0,0.0,5.0
00888,MAKE OVER Perfect Cover TWC 03 Maple 12 g (Pc(s)),6.0,0.0,6.0
00889,MAKE OVER Perfect Cover TWC 04 Desert 12 g (Pc(s)),2.0,0.0,2.0
00890,MAKE OVER Perfect Cover TWC 05 Cinnamon 12 g (Pc(s)),2.0,0.0,2.0
00891,MAKE OVER Perfect Cover TWC 07 Espresso 12 g (Pc(s)),9.0,0.0,9.0
00892,MAKE OVER Perfect Cover TWC 06 Cappuccino 12 g (Pc(s)),3.0,0.0,3.0
00893,MAKE OVER Perfect Cover Refill TWC 01 Lace 12 g (Pc(s)),3.0,0.0,3.0
00894,MAKE OVER Perfect Cover Refill TWC 02 Coral 12 g (Pc(s)),2.0,0.0,2.0
00895,MAKE OVER Perfect Cover Refill TWC 03 Maple 12 g (Pc(s)),3.0,0.0,3.0
00896,MAKE OVER Perfect Cover Refill TWC 04 Desert 12 g (Pc(s)),3.0,0.0,3.0
00897,MAKE OVER Perfect Cover Refill TWC 05 Cinnamon 12 g (Pc(s)),6.0,0.0,6.0
00901,MAKE OVER Perfect Cover Refill TWC 08 Honey 12 g (Pc(s)),7.0,0.0,7.0
00902,Wardah Eye Brow Black,1176.0,0.0,1176.0
00903,Wardah Eye Brow Brown,504.0,0.0,504.0
00904,"MAKE OVER Ultra Hi-Matte Lipstick 016 Silhouette 2,5 g (Pc(s))",12.0,0.0,12.0
00905,"MAKE OVER Ultra Hi-Matte Lipstick 017 Outrageous 2,5 g (Pc(s))",28.0,0.0,28.0
00906,MAKE OVER Liquid Lip Color Red Babydoll 5 ml (Pc(s)),7.0,0.0,7.0
00907,MAKE OVER Liquid Lip Color Penelope Pink 5 ml (Pc(s)),18.0,0.0,18.0
00908,MAKE OVER Liquid Lip Color Jazzy Peach 5 ml (Pc(s)),12.0,0.0,12.0
00909,MAKE OVER Liquid Lip Color Peach Ballet 5 ml (Pc(s)),3.0,0.0,3.0
00910,MAKE OVER Liquid Lip Color Mad Orange 5 ml (Pc(s)),5.0,0.0,5.0
00911,MAKE OVER Liquid Lip Color Sweet Peach 5 ml (Pc(s)),28.0,0.0,28.0
00912,Emina Double Bubble Face Wash 60 ml (Pc(s)),21.0,0.0,21.0
00913,Emina Sun Protection SPF 30 60 ml (Pc(s)),5649.0,0.0,5649.0
00914,Emina Oh So Kissable Lipstick 07 Jelly Blush 3.4 gr (Pc(s)),2.0,0.0,2.0
00915,Emina Oh So Kissable Lipstick 09 Orange Slush 3.4 gr (Pc(s)),12.0,0.0,12.0
00916,Emina Oh So Kissable Lipstick 08 Fantasti-Cho 3.4 gr (Pc(s)),10.0,0.0,10.0
00917,Emina Oh So Kissable Lipstick 10 Pink Berry 3.4 gr (Pc(s)),2.0,0.0,2.0
00918,Wardah Lightening Two Way Cake Extra Cover 01 Light Beige 10 gr (Pc(s)),6.0,0.0,6.0
00919,Wardah Lightening Two Way Cake Extra Cover 02 Golden Beige 10 gr (Pc(s)),1.0,0.0,1.0
00920,Wardah Lightening Two Way Cake Extra Cover 03 Sheer Pink 10 gr (Pc(s)),2.0,0.0,2.0
00921,Wardah Lightening Two Way Cake Extra Cover 04 Natural 10 gr (Pc(s)),14.0,0.0,14.0
00922,Wardah Refill Lightening Two Way Cake Extra Cover 01 Light Beige 10 gr (Pc(s)),30.0,0.0,30.0
00923,Wardah Refill Lightening Two Way Cake Extra Cover 02 Golden Beige 10 gr (Pc(s)),7.0,0.0,7.0
00924,Wardah Refill Lightening Two Way Cake Extra Cover 03 Sheer Pink 10 gr (Pc(s)),24.0,0.0,24.0
00925,Wardah Refill Lightening Two Way Cake Extra Cover 04 Natural 10 gr (Pc(s)),10.0,0.0,10.0
00926,"Wardah Eye Shadow H 3,3 gr",129.0,0.0,129.0
00927,"Wardah Eye Shadow I 3,3 gr (pc(s))",39.0,0.0,39.0
00928,"Wardah Eye Shadow J 3,3 gr (pc(s))",71.0,0.0,71.0
00929,"Wardah Eye Shadow K 3,3 gr",116.0,0.0,116.0
00930,"Wardah Eye Shadow L 3,3 gr (pc(s))",88.0,0.0,88.0
00931,"Wardah Eye Shadow M 3,3 gr (pc(s))",102.0,0.0,102.0
00932,"Wardah Eye Shadow N 3,3 gr (pc(s))",303.0,0.0,303.0
00933,"Wardah Eye Shadow A 3,3 gr (pc(s))",41.0,0.0,41.0
00934,"Wardah Eye Shadow B 3,3 gr (pc(s))",56.0,0.0,56.0
00935,"Wardah Eye Shadow C 3,3 gr",174.0,0.0,174.0
00936,"Wardah Eye Shadow D 3,3 gr (pc(s))",35.0,0.0,35.0
00937,"Wardah Eye Shadow E 3,3 gr (pc(s))",165.0,0.0,165.0
00938,"Wardah Eye Shadow F 3,3 gr (pc(s))",305.0,0.0,305.0
00939,"Wardah Eye Shadow G 3,3 gr (pc(s))",265.0,0.0,265.0
00940,"Wardah EyeXpert Eyeshadow Classic 3,3 gr",84.0,0.0,84.0
00941,"Wardah EyeXpert Eyeshadow Passionate 3,3 gr",693.0,0.0,693.0
00942,Wardah Exclusive Matte Lip Cream 01 Red-dicted 4 gr (Pc(s)),7.0,0.0,7.0
00943,Wardah Exclusive Matte Lip Cream 02 Fuschionately 4 gr (Pc(s)),390.0,0.0,390.0
00944,Wardah Exclusive Matte Lip Cream 03 See You Latte 4 gr (Pc(s)),458.0,0.0,458.0
00945,Wardah Exclusive Matte Lip Cream 04 Pink Me 4 gr (Pc(s)),1318.0,0.0,1318.0
00946,Wardah Exclusive Matte Lip Cream 05 Speachless 4 gr (Pc(s)),30.0,0.0,30.0
00947,Wardah Exclusive Matte Lip Cream 06 Feeling Red 4 gr (Pc(s)),12.0,0.0,12.0
00948,Wardah Eye Liner Black,338.0,0.0,338.0
00950,Wardah Eye Liner White,10128.0,0.0,10128.0
00951,Wardah Nude Lipstick 01 Sugary Nude 3.9 gr (Pc(s)),52.0,0.0,52.0
00952,Wardah Nude Lipstick 02 Creamy Rose 3.9 gr (Pc(s)),26.0,0.0,26.0
00953,Wardah Nude Lipstick 03 Pure Hazelnut 3.9 gr (Pc(s)),78.0,0.0,78.0
00954,Wardah Nude Lipstick 04 Peach Caramel 3.9 gr (Pc(s)),39.0,0.0,39.0
00955,Wardah Nude Lipstick 05 Crimson Brown 3.9 gr (Pc(s)),47.0,0.0,47.0
00956,Wardah Nude Lipstick 06 Modest Plum 3.9 gr (Pc(s)),110.0,0.0,110.0
00957,Emina Sugar Rush Lip Scrub 4.2 gr (Pc(s)),4.0,0.0,4.0
00958,Emina Sugar Rush Lipstick 01 Pink Velvet 3.8 gr (Pc(s)),59.0,0.0,59.0
00959,Emina Sugar Rush Lipstick 02 Cookie Dough 3.8 gr (Pc(s)),16.0,0.0,16.0
00960,Emina Sugar Rush Lipstick 03 Cherry Bomb 3.8 gr (Pc(s)),86.0,0.0,86.0
00961,Emina Sugar Rush Lipstick 04 Maroon Macaroon 3.8 gr (Pc(s)),34.0,0.0,34.0
00962,Emina Sugar Rush Face Scrub 60 ml (Pc(s)),393.0,0.0,393.0
00963,Emina The Bright Stuff Face Toner 50 ml (Pc(s)),16.0,0.0,16.0
00964,Emina Witch Power Face Toner 50 ml (Pc(s)),3.0,0.0,3.0
00965,Emina Body Sorbet Watermelon 100 ml (Pc(s)),2.0,0.0,2.0
00966,Emina Body Sorbet Kiwi 100 ml (Pc(s)),2.0,0.0,2.0
00967,Emina Body Sorbet Pineapple 100 ml (Pc(s)),7.0,0.0,7.0
00973,Emina Creamatte Chocolava 5 gr (Pc(s)),3.0,0.0,3.0
00976,"MAKE OVER Professional Highlight & Contour Palette 8 x 3,5 g (Pc(s))",188.0,0.0,188.0
00977,"MAKE OVER Ultra Hi-Matte Lipstick 018 Divine 2,5 g (Pc(s))",3.0,0.0,3.0
00979,"MAKE OVER Intense Matte Lip Cream 001 Lavish 6,5 g (Pc(s))",63.0,0.0,63.0
00980,"MAKE OVER Intense Matte Lip Cream 002 Heiress 6,5 g (Pc(s))",1405.0,0.0,1405.0
00981,"MAKE OVER Intense Matte Lip Cream 003 Secret 6,5 g (Pc(s))",1992.0,0.0,1992.0
00982,"MAKE OVER Intense Matte Lip Cream 004 Vanity 6,5 g (Pc(s))",2520.0,0.0,2520.0
00983,"MAKE OVER Intense Matte Lip Cream 005 Impulse 6,5 g (Pc(s))",1263.0,0.0,1263.0
00984,"MAKE OVER Intense Matte Lip Cream 006 Cosmopolitan 6,5 g (Pc(s))",972.0,0.0,972.0
00985,"MAKE OVER Intense Matte Lip Cream 007 Scarlet 6,5 g (Pc(s))",797.0,0.0,797.0
00988,"MAKE OVER BO 10 Passion Pink Refill Pack 3,5 g (Pc(s))",8.0,0.0,8.0
00989,"MAKE OVER Eye Brow Definition Kit 6,4 g (Pc(s))",5.0,0.0,5.0
00990,"Lightening Day Cream Step 1, 36 ml",7.0,0.0,7.0
00991,Wardah Longlasting Lipstick 13 Classic Brown 2.3 g (Pc(s)),11.0,0.0,11.0
00992,Wardah Longlasting Lipstick 14 Violet Pink 2.3 g (Pc(s)),21.0,0.0,21.0
00993,Wardah EyeXpert Perfect Match Limited Edition (Pc(s)),10.0,0.0,10.0
00997,Wardah Facial Serum Normal To Dry 5x5 ml (pc(s)),12.0,0.0,12.0
00998,Wardah Facial Serum Normal To Oily 5x5 ml (Pc(s)),11.0,0.0,11.0
01003,Wardah Lightening Night Cream Step 1 36 ml (Pc(s)),14.0,0.0,14.0
01006,Wardah White Secret Soothing Lotion 150 ml (Pc(s)),6.0,0.0,6.0
01012,Wardah Refill Lightening Two Way Cake Light Feel 03 Sheer Pink S 12 gr (pc(s)),6.0,0.0,6.0
01014,Emina Beauty Bliss BB Cream Caramel 20 ml (Pc(s)),9.0,0.0,9.0
01015,Emina City Chic CC Cream Natural 20 ml (Pc(s)),1.0,0.0,1.0
01016,Emina Dirt-less In Sight Make UP Remover 50 ml (Pc(s)),1.0,0.0,1.0
01017,Wardah Lightening Night Cream Step 2 36 ml (Pc(s)),1.0,0.0,1.0
01018,Emina Top Secret Eyebrow 2.9 gr (Pc(s)),1.0,0.0,1.0
01020,MAKE OVER Professional Makeup Remover 100 ml (Pc(s)),3.0,0.0,3.0
01021,Emina Moist In a Bottle 50 ml (Pc(s)),5.0,0.0,5.0
01026,"Wardah Intense Matte Lipstick 12 Lady Burgundy 2,5 gr (Pc(s))",5.0,0.0,5.0
01027,"Wardah Intense Matte Lipstick 01 Socialite Peach 2,5 gr (Pc(s))",2.0,0.0,2.0
01028,"Wardah Intense Matte Lipstick 11 Choco Town 2,5 gr (Pc(S))",2.0,0.0,2.0
01030,"Wardah Intense Matte Lipstick 02 Blushing Nude 2,5 gr (Pc(s))",5.0,0.0,5.0
01031,"Wardah Intense Matte Lipstick 03 Peach Perfect 2,5 gr (Pc(s))",4.0,0.0,4.0
01032,"Wardah Intense Matte Lipstick 04 Mauve Mellow 2,5 gr (Pc(s))",10.0,0.0,10.0
01033,"Wardah Intense Matte Lipstick 05 Easy Brownie 2,5 gr (Pc(s))",2.0,0.0,2.0
01034,"Wardah Intense Matte Lipstick 06 Blooming Pink 2,5 gr (Pc(s))",4.0,0.0,4.0
01035,"Wardah Intense Matte Lipstick 07 Passionate Pink 2,5 gr (Pc(s))",3.0,0.0,3.0
01036,"Wardah Intense Matte Lipstick 08 Retro Red 2,5 gr (Pc(s))",6.0,0.0,6.0
01037,"Wardah Intense Matte Lipstick 09 Vibrant-Red 2,5 gr (Pc(s))",6.0,0.0,6.0
01038,"Wardah Intense Matte Lipstick 10 Miss Terracotta 2,5 gr (Pc(s))",1.0,0.0,1.0
01039,Emina Creamy Milk Cleansing Lotion 50 ml (Pc(s)),36.0,0.0,36.0
01041,Wardah C-Defense Face Mist 55 ml (pc(s)),17.0,0.0,17.0
01042,Emina Smoochies Lip Balm Cucumber Juice 3.7 gr (pc(s)),2.0,0.0,2.0
01044,"Wardah Eyexpert Staylast Gel Eyeliner 2,3 gr (Pc(s))",71.0,0.0,71.0
01050,Emina crème de la crème Lipstick 07 Sofia's Plum 3.8 gr (Pc(s)),17.0,0.0,17.0
01051,MAKE OVER TWC Palette 3X12 g (Pc(s)),2.0,0.0,2.0
01055,Wardah Nature Daily Seaweed Primary Skin Hydrating Booster 100 ml,40.0,0.0,40.0
01057,Wardah Exclusive Matte Lip Cream 08 Pinkcredible 4 gr (Pc(S)),15.0,0.0,15.0
01062,Emina My Favourite Things Lip Color Balm 05 Dancing Queen Art Day 2.5 gr (Pc(s)),3.0,0.0,3.0
01063,Emina My Favourite Things Lip Color Balm 06 Socialite Queen Art Day 2.5 gr (Pc(s)),1.0,0.0,1.0
01065,Wardah Exclusive Matte Lip Cream 07 Hello Ruby 4 gr (Pc(s)),13.0,0.0,13.0
01075,Wardah Exclusive Matte Lip Cream 09 Mauve On 4 gr (Pc(S)),12.839,0.0,12.839
01076,Wardah Exclusive Matte Lip Cream 10 Berry Pretty 4 gr (Pc(s)),26.0,0.0,26.0
01077,Wardah Exclusive Matte Lip Cream 11 Oh So Nude 4 gr (Pc(s)),73.0,0.0,73.0
01078,Wardah Exclusive Matte Lip Cream 12 Plum It Up 4 gr (Pc(s)),14.0,0.0,14.0
01081,Emina Creamatte 02 Fuzzy Wuzzy 5.5 gr (Pc(s)),106.0,0.0,106.0
01082,Emina Creamatte 03 Mauvelous 5.5 gr (Pc(s)),120.0,0.0,120.0
01084,Wardah Cleanser For Normal To Dry Skin 150 ml,18.0,0.0,18.0
01085,Wardah Hydrating Face Toner For Normal To Dry Skin 150 ml,10.0,0.0,10.0
01090,Wardah Cleanser For Normal To Oily Skin 150 ml,6.0,0.0,6.0
01100,Emina Creamatte 01 Chocolava 5.5 gr (Pc(s)),4.0,0.0,4.0
01101,Emina Creamatte 04 Frostbite 5.5 gr (Pc(s)),4.0,0.0,4.0
01103,Emina Creamatte 06 Jelly Bean 5.5 gr (Pc(s)),110.0,0.0,110.0
01104,Emina Creamatte 07 Tumbleweed 5.5 gr (Pc(s)),1.0,0.0,1.0
01105,Wardah Lipstick Longlasting 01 Fabulous Peach 2.3 g (Pc(s)),97.0,0.0,97.0
01106,Wardah Lipstick Longlasting 02 Pink Sorbet 2.3 g (Pc(s)),132.0,0.0,132.0
01107,Wardah Lipstick Longlasting 03 Simply Brown 2.3 g (Pc(s)),75.0,0.0,75.0
01108,Wardah Lipstick Longlasting 04 Antique Pink 2.3 g (Pc(s)),133.0,0.0,133.0
01109,Wardah Lipstick Longlasting 05 Fuchsia Fever 2.3 g (Pc(s)),47.0,0.0,47.0
01110,Wardah Lipstick Longlasting 06 Delicate Pink 2.3 g (Pc(s)),115.0,0.0,115.0
01111,Wardah Lipstick Longlasting 07 Raspberry Hip 2.3 g (Pc(s)),88.0,0.0,88.0
01112,Wardah Lipstick Longlasting 08 Red Velvet 2.3 g (Pc(s)),68.0,0.0,68.0
01113,Wardah Lipstick Longlasting 09 Vibrant Red 2.3 g (Pc(s)),64.0,0.0,64.0
01114,Wardah Lipstick Longlasting 10 Stylish Mocca 2.3 g (Pc(s)),65.0,0.0,65.0
01115,Wardah Lipstick Longlasting 11 Cherrie Glam 2.3 g (Pc(s)),73.0,0.0,73.0
01116,Wardah Lipstick Longlasting 12 Lustrous Red 2.3 g (Pc(s)),79.0,0.0,79.0
01117,Wardah Lipstick Longlasting 13 Classic Brown 2.3 g (Pc(s)),64.0,0.0,64.0
01118,Wardah Lipstick Longlasting 14 Violet Pink 2.3 g (Pc(s)),96.0,0.0,96.0
01119,Wardah Intense Matte Lipstick 01 Socialite Peach 2.3 g (Pc(s)),26.0,0.0,26.0
01120,Wardah Intense Matte Lipstick 02 Blushing Nude 2.3 g (Pc(s)),39.0,0.0,39.0
01121,Wardah Intense Matte Lipstick 03 Peach Perfect 2.3 g (Pc(s)),33.0,0.0,33.0
01122,Wardah Intense Matte Lipstick 04 Mauve Mellow 2.3 g (Pc(s)),173.0,0.0,173.0
01123,Wardah Intense Matte Lipstick 05 Easy Brownie 2.3 g (Pc(s)),38.0,0.0,38.0
01124,Wardah Intense Matte Lipstick 06 Blooming Pink 2.3 g (Pc(s)),34.0,0.0,34.0
01125,Wardah Intense Matte Lipstick 07 Passionate Pink 2.3 g (Pc(s)),29.0,0.0,29.0
01126,Wardah Intense Matte Lipstick 08 Retro Red 2.3 g (Pc(s)),42.0,0.0,42.0
01127,Wardah Intense Matte Lipstick 09 Vibrant-Red 2.3 g (Pc(s)),67.0,0.0,67.0
01128,Wardah Intense Matte Lipstick 10 Miss Terracotta 2.3 g (Pc(s)),34.0,0.0,34.0
01129,Wardah Intense Matte Lipstick 11 Choco Town 2.3 g (Pc(s)),189.0,0.0,189.0
01130,Wardah Intense Matte Lipstick 12 Lady Burgundy 2.3 g (Pc(s)),216.0,0.0,216.0
01131,MAKE OVER Ultra Hi-Matte Lipstick 001 King of Pink 2.3 g (Pc(s)),43.0,0.0,43.0
01132,MAKE OVER Ultra Hi-Matte Lipstick 002 Pink Alcatraz 2.3 g (Pc(s)),22.0,0.0,22.0
01133,MAKE OVER Ultra Hi-Matte Lipstick 003 Sophist Red 2.3 g (Pc(s)),23.0,0.0,23.0
01134,MAKE OVER Ultra Hi-Matte Lipstick 004 Red Heatwave 2.3 g (Pc(s)),6.0,0.0,6.0
01135,MAKE OVER Ultra Hi-Matte Lipstick 005 Champagne Rose 2.3 g (Pc(s)),12.0,0.0,12.0
01136,MAKE OVER Ultra Hi-Matte Lipstick 006 Silky Blonde 2.3 g (Pc(s)),12.0,0.0,12.0
01137,MAKE OVER Ultra Hi-Matte Lipstick 007 Think Pink 2.3 g (Pc(s)),52.0,0.0,52.0
01138,MAKE OVER Ultra Hi-Matte Lipstick 008 Runway Rebel 2.3 g (Pc(s)),59.0,0.0,59.0
01139,MAKE OVER Ultra Hi-Matte Lipstick 009 Foxy 2.3 g (Pc(s)),20.0,0.0,20.0
01140,MAKE OVER Ultra Hi-Matte Lipstick 010 Smooch 2.3 g (Pc(s)),12.0,0.0,12.0
01141,MAKE OVER Ultra Hi-Matte Lipstick 011 Baby Bombshell 2.3 g (Pc(s)),14.0,0.0,14.0
01142,MAKE OVER Ultra Hi-Matte Lipstick 012 Envy 2.3 g (Pc(s)),61.0,0.0,61.0
01143,MAKE OVER Ultra Hi-Matte Lipstick 013 Orange Pop 2.3 g (Pc(s)),19.0,0.0,19.0
01144,MAKE OVER Ultra Hi-Matte Lipstick 014 Urban Rouge 2.3 g (Pc(s)),17.0,0.0,17.0
01145,MAKE OVER Ultra Hi-Matte Lipstick 015 Fame Fatale 2.3 g (Pc(s)),13.0,0.0,13.0
01146,MAKE OVER Ultra Hi-Matte Lipstick 016 Silhoutte 2.3 g (Pc(s)),14.0,0.0,14.0
01147,MAKE OVER Ultra Hi-Matte Lipstick 017 Outrageous 2.3 g (Pc(s)),29.0,0.0,29.0
01148,MAKE OVER Ultra Hi-Matte Lipstick 018 Divine 2.3 g (Pc(s)),13.0,0.0,13.0
01149,MAKE OVER Ultra Hi-Matte Lipstick 019 Audacious 2.3 g (Pc(s)),1.0,0.0,1.0
01150,Wardah C-Defense Energizing Creamy Wash 100 ml (Pc(s)),25.0,0.0,25.0
01165,Emina Pop Rouge Pressed Eye Shadow Posh 3.3 gr (Pc(s)),5.0,0.0,5.0
01166,Emina Pop Rouge Pressed Eye Shadow Brick 3.3 gr (Pc(s)),3.0,0.0,3.0
01167,Emina Pop Rouge Pressed Eye Shadow Frosted 3.3 gr (Pc(s)),24.0,0.0,24.0
01171,Emina Traceless Oil Cleanser 60 ml (Pc(s)),2.0,0.0,2.0
01191,MAKE OVER Ultra Hi-Matte Lipstick 020 Wicked 2.3 g (Pc(s)),5.0,0.0,5.0
01192,MAKE OVER Ultra Hi-Matte Lipstick 021 Oxford 2.3 g (Pc(s)),6.0,0.0,6.0
01193,MAKE OVER Ultra Hi-Matte Lipstick 022 Colossal 2.3 g (Pc(s)),10.0,0.0,10.0
01194,MAKE OVER Ultra Hi-Matte Lipstick 023 Fantasy 2.3 g (Pc(s)),3.0,0.0,3.0
01195,MAKE OVER Ultra Hi-Matte Lipstick 024 Petite 2.3 g (Pc(s)),18.0,0.0,18.0
