Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
CUS-CLPGCG-W;FG;CONT-CPGCR0-W;PM;1;Pc(s);Pc(s);0.213652482269504;1528;;
CUS-CLPGCG-W;FG;CONT-ICPGCR0-W;PM;1;Pc(s);Pc(s);0.213652482269504;1529;;
CUS-CLPGCG-W;FG;CONT-RCPGCR0-W;PM;1;Pc(s);Pc(s);0.213652482269504;1530;;
CUS-CLPGCG-W;FG;DUS-CPGCR0-W;PM;1;Pc(s);Pc(s);0.213652482269504;1531;;
CUS-CLPGCG-W;FG;ISPO-CPGCR0-W;PM;1;Pc(s);Pc(s);0.213652482269504;1532;;
CUS-CLPGCG-W;FG;KB-WIPSKMMR1-W;PM;0.02083;Pc(s);Pc(s);0.213652482269504;1533;;
CUS-CLPGCG-W;FG;PUFF-CPGCR0-W;PM;1;Pc(s);Pc(s);0.213652482269504;1534;;
CUS-CLPGCG-W;FG;STIC-BCPGC42NR0-W;PM;1;Pc(s);Pc(s);0.213652482269504;1535;;
CUS-CLPGCG-W;FG;STIC-SCPGCR0-W;PM;1;Pc(s);Pc(s);0.213652482269504;1536;;
CUS-CLPGCG-W;FG;STIC-VCPGC42NR0-W;PM;1;Pc(s);Pc(s);0.213652482269504;1537;;
CUS-CLPGCH-W;FG;CONT-CPGCR0-W;PM;1;Pc(s);Pc(s);0.322066634476099;1538;;
CUS-CLPGCH-W;FG;CONT-ICPGCR0-W;PM;1;Pc(s);Pc(s);0.322066634476099;1539;;
CUS-CLPGCH-W;FG;CONT-RCPGCR0-W;PM;1;Pc(s);Pc(s);0.322066634476099;1540;;
CUS-CLPGCH-W;FG;DUS-CPGCR0-W;PM;1;Pc(s);Pc(s);0.322066634476099;1541;;
CUS-CLPGCH-W;FG;ISPO-CPGCR0-W;PM;1;Pc(s);Pc(s);0.322066634476099;1542;;
CUS-CLPGCH-W;FG;KB-WIPSKMMR1-W;PM;0.02083;Pc(s);Pc(s);0.322066634476099;1543;;
CUS-CLPGCH-W;FG;PUFF-CPGCR0-W;PM;1;Pc(s);Pc(s);0.322066634476099;1544;;
CUS-CLPGCH-W;FG;STIC-BCPGC52NR0-W;PM;1;Pc(s);Pc(s);0.322066634476099;1545;;
CUS-CLPGCH-W;FG;STIC-SCPGCR0-W;PM;1;Pc(s);Pc(s);0.322066634476099;1546;;
CUS-CLPGCH-W;FG;STIC-VCPGC52NR0-W;PM;1;Pc(s);Pc(s);0.322066634476099;1547;;
CUS-CLPGCRA-W;FG;CONT-ICPGCR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1548;;
CUS-CLPGCRA-W;FG;CONT-RCPGCR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1549;;
CUS-CLPGCRA-W;FG;DUS-RCPGCR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1550;;
CUS-CLPGCRA-W;FG;ISPO-CPGCR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1551;;
CUS-CLPGCRA-W;FG;KB-WIPSKMMR1-W;PM;0.02083;Pc(s);Pc(s);0.029787234042553;1552;;
CUS-CLPGCRA-W;FG;POUC-CPGCR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1553;;
CUS-CLPGCRA-W;FG;PUFF-CPGCR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1554;;
CUS-CLPGCRA-W;FG;STIC-BRCPGC11CR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1555;;
CUS-CLPGCRA-W;FG;STIC-SCPGCR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1556;;
CUS-CLPGCRA-W;FG;STIC-VRCPGC11CR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1557;;
CUS-CLPGCRB-W;FG;CONT-ICPGCR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1558;;
CUS-CLPGCRB-W;FG;CONT-RCPGCR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1559;;
CUS-CLPGCRB-W;FG;DUS-RCPGCR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1560;;
CUS-CLPGCRB-W;FG;ISPO-CPGCR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1561;;
CUS-CLPGCRB-W;FG;KB-WIPSKMMR1-W;PM;0.02083;Pc(s);Pc(s);0.030310914531026;1562;;
CUS-CLPGCRB-W;FG;POUC-CPGCR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1563;;
CUS-CLPGCRB-W;FG;PUFF-CPGCR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1564;;
CUS-CLPGCRB-W;FG;STIC-BRCPGC22NR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1565;;
CUS-CLPGCRB-W;FG;STIC-SCPGCR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1566;;
CUS-CLPGCRB-W;FG;STIC-VRCPGC22NR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1567;;
CUS-CLPGCRC-W;FG;CONT-ICPGCR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1568;;
CUS-CLPGCRC-W;FG;CONT-RCPGCR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1569;;
CUS-CLPGCRC-W;FG;DUS-RCPGCR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1570;;
CUS-CLPGCRC-W;FG;ISPO-CPGCR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1571;;
CUS-CLPGCRC-W;FG;KB-WIPSKMMR1-W;PM;0.02083;Pc(s);Pc(s);0.030310914531026;1572;;
CUS-CLPGCRC-W;FG;POUC-CPGCR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1573;;
CUS-CLPGCRC-W;FG;PUFF-CPGCR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1574;;
CUS-CLPGCRC-W;FG;STIC-BRCPGC23WR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1575;;
CUS-CLPGCRC-W;FG;STIC-SCPGCR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1576;;
CUS-CLPGCRC-W;FG;STIC-VRCPGC23WR0-W;PM;1;Pc(s);Pc(s);0.030310914531026;1577;;
CUS-CLPGCRD-W;FG;CONT-ICPGCR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1578;;
CUS-CLPGCRD-W;FG;CONT-RCPGCR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1579;;
CUS-CLPGCRD-W;FG;DUS-RCPGCR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1580;;
CUS-CLPGCRD-W;FG;ISPO-CPGCR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1581;;
CUS-CLPGCRD-W;FG;KB-WIPSKMMR1-W;PM;0.02083;Pc(s);Pc(s);0.029787234042553;1582;;
CUS-CLPGCRD-W;FG;POUC-CPGCR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1583;;
CUS-CLPGCRD-W;FG;PUFF-CPGCR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1584;;
CUS-CLPGCRD-W;FG;STIC-BRCPGC32NR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1585;;
CUS-CLPGCRD-W;FG;STIC-SCPGCR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1586;;
CUS-CLPGCRD-W;FG;STIC-VRCPGC32NR0-W;PM;1;Pc(s);Pc(s);0.029787234042553;1587;;
CUS-EFC01-W;FG;CONT-EFCCR0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1588;;
CUS-EFC01-W;FG;CONT-ICEFCCR0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1589;;
CUS-EFC01-W;FG;CONT-REFCCR0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1590;;
CUS-EFC01-W;FG;DUS-EFCC01R2-W;PM;1;Pc(s);Pc(s);0.039370078740158;1591;;
CUS-EFC01-W;FG;DUS-EFCC01R3-W;PM;1;Pc(s);Pc(s);0.039370078740158;1591;;
CUS-EFC01-W;FG;ISPO-IPE4712R0-X;PM;1;Pc(s);Pc(s);0.039370078740158;1592;;
CUS-EFC01-W;FG;KB-WIPSKMMR1-W;PM;0.02083;Pc(s);Pc(s);0.039370078740158;1593;;
CUS-EFC01-W;FG;PUFF-EFCCR0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1594;;
CUS-EFC01-W;FG;STIC-BEFCC01R0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1595;;
CUS-EFC01-W;FG;STIC-SEFCCR0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1596;;
CUS-EFC02-W;FG;CONT-EFCCR0-W;PM;1;Pc(s);Pc(s);0.040700040700041;1597;;
CUS-EFC02-W;FG;CONT-ICEFCCR0-W;PM;1;Pc(s);Pc(s);0.040700040700041;1598;;
CUS-EFC02-W;FG;CONT-REFCCR0-W;PM;1;Pc(s);Pc(s);0.040700040700041;1599;;
CUS-EFC02-W;FG;DUS-EFCC02R2-W;PM;1;Pc(s);Pc(s);0.040700040700041;1600;;
CUS-EFC02-W;FG;DUS-EFCC02R3-W;PM;1;Pc(s);Pc(s);0.040700040700041;1600;;
CUS-EFC02-W;FG;ISPO-IPE4712R0-X;PM;1;Pc(s);Pc(s);0.040700040700041;1601;;
CUS-EFC02-W;FG;KB-WIPSKMMR1-W;PM;0.02083;Pc(s);Pc(s);0.040700040700041;1602;;
CUS-EFC02-W;FG;PUFF-EFCCR0-W;PM;1;Pc(s);Pc(s);0.040700040700041;1603;;
CUS-EFC02-W;FG;STIC-BEFCC02R0-W;PM;1;Pc(s);Pc(s);0.040700040700041;1604;;
CUS-EFC02-W;FG;STIC-SEFCCR1-W;PM;1;Pc(s);Pc(s);0.040700040700041;1605;;
CUS-EFC02-W;FG;STIC-SEFCCR0-W;PM;1;Pc(s);Pc(s);0.040700040700041;1605;;
CUS-EFC03-W;FG;CONT-EFCCR0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1606;;
CUS-EFC03-W;FG;CONT-ICEFCCR0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1607;;
CUS-EFC03-W;FG;CONT-REFCCR0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1608;;
CUS-EFC03-W;FG;DUS-EFCC03R2-W;PM;1;Pc(s);Pc(s);0.039370078740158;1609;;
CUS-EFC03-W;FG;DUS-EFCC03R3-W;PM;1;Pc(s);Pc(s);0.039370078740158;1609;;
CUS-EFC03-W;FG;ISPO-IPE4712R0-X;PM;1;Pc(s);Pc(s);0.039370078740158;1610;;
CUS-EFC03-W;FG;KB-WIPSKMMR1-W;PM;0.02083;Pc(s);Pc(s);0.039370078740158;1611;;
CUS-EFC03-W;FG;PUFF-EFCCR0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1612;;
CUS-EFC03-W;FG;STIC-BEFCC03R0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1613;;
CUS-EFC03-W;FG;STIC-SEFCCR0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1614;;
CUS-EFC04-W;FG;CONT-EFCCR0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1615;;
CUS-EFC04-W;FG;CONT-ICEFCCR0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1616;;
CUS-EFC04-W;FG;CONT-REFCCR0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1617;;
CUS-EFC04-W;FG;DUS-EFCC04R2-W;PM;1;Pc(s);Pc(s);0.039370078740158;1618;;
CUS-EFC04-W;FG;DUS-EFCC04R3-W;PM;1;Pc(s);Pc(s);0.039370078740158;1618;;
CUS-EFC04-W;FG;ISPO-IPE4712R0-X;PM;1;Pc(s);Pc(s);0.039370078740158;1619;;
CUS-EFC04-W;FG;KB-WIPSKMMR1-W;PM;0.02083;Pc(s);Pc(s);0.039370078740158;1620;;
CUS-EFC04-W;FG;PUFF-EFCCR0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1621;;
CUS-EFC04-W;FG;STIC-BEFCC04R0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1622;;
CUS-EFC04-W;FG;STIC-SEFCCR0-W;PM;1;Pc(s);Pc(s);0.039370078740158;1623;;
CUS-EFC05-W;FG;CONT-EFCCR0-W;PM;1;Pc(s);Pc(s);0.030009195017972;1624;;
CUS-EFC05-W;FG;CONT-ICEFCCR0-W;PM;1;Pc(s);Pc(s);0.030009195017972;1625;;
CUS-EFC05-W;FG;CONT-REFCCR0-W;PM;1;Pc(s);Pc(s);0.030009195017972;1626;;
CUS-EFC05-W;FG;DUS-EFCC05R0-W;PM;1;Pc(s);Pc(s);0.030009195017972;1627;;
CUS-EFC05-W;FG;DUS-EFCC05R1-W;PM;1;Pc(s);Pc(s);0.030009195017972;1627;;
CUS-EFC05-W;FG;ISPO-IPE4712R0-X;PM;1;Pc(s);Pc(s);0.030009195017972;1628;;
CUS-EFC05-W;FG;KB-WIPSKMMR1-W;PM;0.02083;Pc(s);Pc(s);0.030009195017972;1629;;
CUS-EFC05-W;FG;PUFF-EFCCR0-W;PM;1;Pc(s);Pc(s);0.030009195017972;1630;;
CUS-EFC05-W;FG;STIC-BEFCC05R0-W;PM;1;Pc(s);Pc(s);0.030009195017972;1631;;
CUS-EFC05-W;FG;STIC-SEFCCR0-W;PM;1;Pc(s);Pc(s);0.030009195017972;1632;;
CUS-EFC06-W;FG;CONT-EFCCR0-W;PM;1;Pc(s);Pc(s);0.030009195017972;1633;;
CUS-EFC06-W;FG;CONT-ICEFCCR0-W;PM;1;Pc(s);Pc(s);0.030009195017972;1634;;
CUS-EFC06-W;FG;CONT-REFCCR0-W;PM;1;Pc(s);Pc(s);0.030009195017972;1635;;
CUS-EFC06-W;FG;DUS-EFCC06R0-W;PM;1;Pc(s);Pc(s);0.030009195017972;1636;;
CUS-EFC06-W;FG;DUS-EFCC06R1-W;PM;1;Pc(s);Pc(s);0.030009195017972;1636;;
CUS-EFC06-W;FG;ISPO-IPE4712R0-X;PM;1;Pc(s);Pc(s);0.030009195017972;1637;;
CUS-EFC06-W;FG;KB-WIPSKMMR1-W;PM;0.02083;Pc(s);Pc(s);0.030009195017972;1638;;
CUS-EFC06-W;FG;PUFF-EFCCR0-W;PM;1;Pc(s);Pc(s);0.030009195017972;1639;;
CUS-EFC06-W;FG;STIC-BEFCC06R0-W;PM;1;Pc(s);Pc(s);0.030009195017972;1640;;
CUS-EFC06-W;FG;STIC-SEFCCR0-W;PM;1;Pc(s);Pc(s);0.030009195017972;1641;;
CUS-HLGCC31-MO;FG;CONT-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1642;;
CUS-HLGCC31-MO;FG;CONT-ICHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1643;;
CUS-HLGCC31-MO;FG;CONT-RHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1644;;
CUS-HLGCC31-MO;FG;DUS-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1645;;
CUS-HLGCC31-MO;FG;ISPO-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1646;;
CUS-HLGCC31-MO;FG;KB-MOTWC3252-K150M12;PM;0.04166;Pc(s);Pc(s);0.166666666666667;1647;;
CUS-HLGCC31-MO;FG;PUFF-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1648;;
CUS-HLGCC31-MO;FG;STIC-BHGCC31R0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1649;;
CUS-HLGCC31-MO;FG;STIC-SHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1650;;
CUS-HLGCC31-MO;FG;STIC-VHGCC31R0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1651;;
CUS-HLGCC41-MO;FG;CONT-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1652;;
CUS-HLGCC41-MO;FG;CONT-ICHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1653;;
CUS-HLGCC41-MO;FG;CONT-RHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1654;;
CUS-HLGCC41-MO;FG;DUS-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1655;;
CUS-HLGCC41-MO;FG;ISPO-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1656;;
CUS-HLGCC41-MO;FG;KB-MOTWC3252-K150M12;PM;0.04166;Pc(s);Pc(s);0.166666666666667;1657;;
CUS-HLGCC41-MO;FG;PUFF-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1658;;
CUS-HLGCC41-MO;FG;STIC-BHGCC41R0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1659;;
CUS-HLGCC41-MO;FG;STIC-SHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1660;;
CUS-HLGCC41-MO;FG;STIC-VHGCC41R0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1661;;
CUS-HLGCC51-MO;FG;CONT-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.050729673384295;1662;;
CUS-HLGCC51-MO;FG;CONT-ICHLGCR0-MO;PM;1;Pc(s);Pc(s);0.050729673384295;1663;;
CUS-HLGCC51-MO;FG;CONT-RHLGCR0-MO;PM;1;Pc(s);Pc(s);0.050729673384295;1664;;
CUS-HLGCC51-MO;FG;DUS-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.050729673384295;1665;;
CUS-HLGCC51-MO;FG;ISPO-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.050729673384295;1666;;
CUS-HLGCC51-MO;FG;KB-MOTWC3252-K150M12;PM;0.04166;Pc(s);Pc(s);0.050729673384295;1667;;
CUS-HLGCC51-MO;FG;PUFF-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.050729673384295;1668;;
CUS-HLGCC51-MO;FG;STIC-BHGCC51R0-MO;PM;1;Pc(s);Pc(s);0.050729673384295;1669;;
CUS-HLGCC51-MO;FG;STIC-SHLGCR0-MO;PM;1;Pc(s);Pc(s);0.050729673384295;1670;;
CUS-HLGCC51-MO;FG;STIC-VHGCC51R0-MO;PM;1;Pc(s);Pc(s);0.050729673384295;1671;;
CUS-HLGCC62-MO;FG;CONT-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.205766710353866;1672;;
CUS-HLGCC62-MO;FG;CONT-ICHLGCR0-MO;PM;1;Pc(s);Pc(s);0.205766710353866;1673;;
CUS-HLGCC62-MO;FG;CONT-RHLGCR0-MO;PM;1;Pc(s);Pc(s);0.205766710353866;1674;;
CUS-HLGCC62-MO;FG;DUS-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.205766710353866;1675;;
CUS-HLGCC62-MO;FG;ISPO-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.205766710353866;1676;;
CUS-HLGCC62-MO;FG;KB-MOTWC3252-K150M12;PM;0.04166;Pc(s);Pc(s);0.205766710353866;1677;;
CUS-HLGCC62-MO;FG;PUFF-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.205766710353866;1678;;
CUS-HLGCC62-MO;FG;STIC-BHGCC62R0-MO;PM;1;Pc(s);Pc(s);0.205766710353866;1679;;
CUS-HLGCC62-MO;FG;STIC-SHLGCR0-MO;PM;1;Pc(s);Pc(s);0.205766710353866;1680;;
CUS-HLGCC62-MO;FG;STIC-VHGCC62R0-MO;PM;1;Pc(s);Pc(s);0.205766710353866;1681;;
CUS-HLGCN20-MO;FG;CONT-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1682;;
CUS-HLGCN20-MO;FG;CONT-ICHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1683;;
CUS-HLGCN20-MO;FG;CONT-RHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1684;;
CUS-HLGCN20-MO;FG;DUS-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1685;;
CUS-HLGCN20-MO;FG;ISPO-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1686;;
CUS-HLGCN20-MO;FG;KB-MOTWC3252-K150M12;PM;0.04166;Pc(s);Pc(s);0.166666666666667;1687;;
CUS-HLGCN20-MO;FG;PUFF-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1688;;
CUS-HLGCN20-MO;FG;STIC-BHGCN20R0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1689;;
CUS-HLGCN20-MO;FG;STIC-SHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1690;;
CUS-HLGCN20-MO;FG;STIC-VHGCN20R0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1691;;
CUS-HLGCN40-MO;FG;CONT-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1692;;
CUS-HLGCN40-MO;FG;CONT-ICHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1693;;
CUS-HLGCN40-MO;FG;CONT-RHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1694;;
CUS-HLGCN40-MO;FG;DUS-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1695;;
CUS-HLGCN40-MO;FG;ISPO-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1696;;
CUS-HLGCN40-MO;FG;KB-MOTWC3252-K150M12;PM;0.04166;Pc(s);Pc(s);0.166666666666667;1697;;
CUS-HLGCN40-MO;FG;PUFF-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1698;;
CUS-HLGCN40-MO;FG;STIC-BHGCN40R0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1699;;
CUS-HLGCN40-MO;FG;STIC-SHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1700;;
CUS-HLGCN40-MO;FG;STIC-VHGCN40R0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1701;;
CUS-HLGCW12-MO;FG;CONT-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.102698348771647;1702;;
CUS-HLGCW12-MO;FG;CONT-ICHLGCR0-MO;PM;1;Pc(s);Pc(s);0.102698348771647;1703;;
CUS-HLGCW12-MO;FG;CONT-RHLGCR0-MO;PM;1;Pc(s);Pc(s);0.102698348771647;1704;;
CUS-HLGCW12-MO;FG;DUS-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.102698348771647;1705;;
CUS-HLGCW12-MO;FG;ISPO-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.102698348771647;1706;;
CUS-HLGCW12-MO;FG;KB-MOTWC3252-K150M12;PM;0.04166;Pc(s);Pc(s);0.102698348771647;1707;;
CUS-HLGCW12-MO;FG;PUFF-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.102698348771647;1708;;
CUS-HLGCW12-MO;FG;STIC-BHGCW12R0-MO;PM;1;Pc(s);Pc(s);0.102698348771647;1709;;
CUS-HLGCW12-MO;FG;STIC-SHLGCR0-MO;PM;1;Pc(s);Pc(s);0.102698348771647;1710;;
CUS-HLGCW12-MO;FG;STIC-VHGCW12R0-MO;PM;1;Pc(s);Pc(s);0.102698348771647;1711;;
CUS-HLGCW21-MO;FG;CONT-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1712;;
CUS-HLGCW21-MO;FG;CONT-ICHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1713;;
CUS-HLGCW21-MO;FG;CONT-RHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1714;;
CUS-HLGCW21-MO;FG;DUS-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1715;;
CUS-HLGCW21-MO;FG;ISPO-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1716;;
CUS-HLGCW21-MO;FG;KB-MOTWC3252-K150M12;PM;0.04166;Pc(s);Pc(s);0.166666666666667;1717;;
CUS-HLGCW21-MO;FG;PUFF-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1718;;
CUS-HLGCW21-MO;FG;STIC-BHGCW21R0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1719;;
CUS-HLGCW21-MO;FG;STIC-SHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1720;;
CUS-HLGCW21-MO;FG;STIC-VHGCW21R0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1721;;
CUS-HLGCW21-MO;FG;STIC-VHGCC21R1-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1721;;
CUS-HLGCW30-MO;FG;CONT-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1722;;
CUS-HLGCW30-MO;FG;CONT-ICHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1723;;
CUS-HLGCW30-MO;FG;CONT-RHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1724;;
CUS-HLGCW30-MO;FG;DUS-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1725;;
CUS-HLGCW30-MO;FG;ISPO-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1726;;
CUS-HLGCW30-MO;FG;KB-MOTWC3252-K150M12;PM;0.04166;Pc(s);Pc(s);0.166666666666667;1727;;
CUS-HLGCW30-MO;FG;PUFF-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1728;;
CUS-HLGCW30-MO;FG;STIC-BHGCW30R0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1729;;
CUS-HLGCW30-MO;FG;STIC-SHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1730;;
CUS-HLGCW30-MO;FG;STIC-VHGCW30R0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1731;;
CUS-HLGCW32-MO;FG;CONT-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.311539976368649;1732;;
CUS-HLGCW32-MO;FG;CONT-ICHLGCR0-MO;PM;1;Pc(s);Pc(s);0.311539976368649;1733;;
CUS-HLGCW32-MO;FG;CONT-RHLGCR0-MO;PM;1;Pc(s);Pc(s);0.311539976368649;1734;;
CUS-HLGCW32-MO;FG;DUS-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.311539976368649;1735;;
CUS-HLGCW32-MO;FG;ISPO-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.311539976368649;1736;;
CUS-HLGCW32-MO;FG;KB-MOTWC3252-K150M12;PM;0.04166;Pc(s);Pc(s);0.311539976368649;1737;;
CUS-HLGCW32-MO;FG;PUFF-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.311539976368649;1738;;
CUS-HLGCW32-MO;FG;STIC-BHGCW32R0-MO;PM;1;Pc(s);Pc(s);0.311539976368649;1739;;
CUS-HLGCW32-MO;FG;STIC-SHLGCR0-MO;PM;1;Pc(s);Pc(s);0.311539976368649;1740;;
CUS-HLGCW32-MO;FG;STIC-VHGCW32R0-MO;PM;1;Pc(s);Pc(s);0.311539976368649;1741;;
CUS-HLGCW50-MO;FG;CONT-HLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1742;;
CUS-HLGCW50-MO;FG;CONT-ICHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1743;;
CUS-HLGCW50-MO;FG;CONT-RHLGCR0-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1744;;
CUS-HLGCW50-MO;FG;DUS-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1745;;
CUS-HLGCW50-MO;FG;ISPO-HLGCR1-MO;PM;1;Pc(s);Pc(s);0.166666666666667;1746;;
CUS-HLGCW50-MO;FG;KB-MOTWC3252-K150M12;PM;0.04166;Pc(s);Pc(s);0.166666666666667;1747;;
